# Hurst index, argmin set length, argmin set center, hurst range
2.287876297144239013e-01,2.978358105368119624e+00,6.840807220197953065e-01,2.140960164341954020e-01
7.953080108721443109e-01,1.059215211528894196e+00,-4.924077618389685052e-01,1.417245671738076584e-02
8.094037709178532047e-01,1.256284675241041704e+00,2.923294863381742381e-01,2.918045238632771543e-02
3.542857420738592666e-01,1.206135457948370071e+00,-1.488058439800385768e+00,5.283144379381892186e-01
7.657714032184299857e-02,2.408642037843727657e+00,-1.681281562925305284e-01,2.898472193189573498e-01
3.087603150203064306e-01,4.811149796998499539e-01,-1.346271126953520358e+00,4.021972013365936460e-01
1.352881020212187702e-01,1.392033648899642095e+00,1.555048162533336775e+00,4.527601357125147219e-01
3.221827187783982138e-01,3.165318115638746654e-01,-1.246329569729319076e+00,1.773167331442929706e-01
6.238942905509947678e-02,1.520331466508182849e+00,1.405339219519647020e+00,1.631401058598055676e-01
5.807216417454519330e-01,1.606540633070894231e+00,2.794320458041343880e-02,3.285293510977053133e-01
9.363966866917154963e-01,5.451301426388865945e-01,2.939481036063785746e-01,1.066183039032642110e-02
7.301976938944834128e-01,3.030937348645464269e+00,1.112338026194104046e-01,8.831031615333251317e-02
1.966208154928269503e-01,1.591865907179546458e+00,1.106309105754612609e+00,6.304123522794025103e-02
6.383261740280012919e-01,3.048324221626484309e+00,-9.383719488315720447e-01,3.985399731832162118e-02
8.775714496956341648e-01,1.031835867634812498e+00,1.543720730544262620e+00,7.157206286226625025e-02
1.797575620630499360e-01,1.993538774973182104e+00,-1.063319993536444352e+00,6.647150480266317274e-03
6.978262871379661281e-01,8.198276814489393605e-01,-1.082343559149066881e+00,1.996233316606260688e-01
2.348926316920310065e-01,1.084449767007470200e+00,-1.880316494289111517e-01,2.853419100878462622e-02
3.303867959187813952e-01,1.549925717559881511e+00,-6.770636642216326662e-01,1.843633114122404937e-01
5.465232270042191809e-01,2.325021031619204148e+00,-1.153985563415465654e+00,2.178427945905142549e-01
7.317050980019452755e-01,2.032662001598984247e+00,-1.324016023309894763e+00,1.107984960358063820e-01
3.997559156236148437e-01,8.115744812044969336e-01,-1.541956965635303156e+00,5.998795659221217713e-02
7.236979403914471920e-01,2.866822798220084678e+00,-2.977220478928011005e-01,1.555389343662503254e-01
3.710333749126979996e-01,2.539920512787275708e+00,-8.817585900811211186e-01,4.667787544506165065e-01
7.794037972504781475e-01,2.334417515918535191e+00,-1.147752275979858405e+00,1.662086474836410588e-01
1.044657228666324433e-01,1.751892898479154859e-01,-1.180900425074919990e-01,3.397002316636292818e-01
4.882200834833010927e-01,2.745543554659080066e+00,-8.185741129063122123e-01,6.909415335254848189e-02
8.170545042474816611e-02,4.365315855796603195e-01,1.024124563469486882e+00,8.663866308633098035e-01
7.857536193053119011e-02,2.564296528408864795e+00,1.141759527593932955e+00,7.364064924749776919e-01
2.658298297884476025e-01,1.623909811120268998e+00,-5.698034208067372930e-01,2.176415537496301233e-01
8.418071695771585095e-01,2.660258706623315206e-01,1.167381110250204745e+00,9.007113062812099891e-02
5.974067232031879948e-01,1.364692802898764601e+00,-1.194475355408518569e+00,2.531943309123712016e-01
6.081973108578875298e-01,2.760609612326716977e+00,1.215986950158592261e+00,2.151041242459801328e-01
3.901610595356067579e-01,1.695492215557665272e+00,9.199446028837590106e-01,1.204846864056108302e-01
9.151668656418304737e-01,3.920561311776882274e-01,-2.853036424298239782e-01,1.583468434160018035e-02
5.985970651036595647e-02,2.904874486309333648e+00,-4.544811271066429015e-01,6.445452957974908692e-01
2.622454536597173536e-01,3.101048854614857131e+00,1.232139412370690801e+00,3.838212899841002002e-01
1.786850498687531097e-01,2.488054080671540103e+00,-3.576600366815092524e-01,3.302956961406507963e-01
5.983425043261324516e-01,6.999241232238824217e-01,-7.718783525950914104e-01,1.020729895410562582e-01
4.029700422988174435e-01,1.218007407425279798e+00,-1.554780827604321347e+00,2.340426804209155276e-01
7.627487776028802902e-01,1.992798432404813802e+00,8.442650313986885813e-01,5.144517910976142971e-03
9.189515970693837854e-01,3.101172469593926451e+00,-1.537236138774232153e+00,9.263904906142927942e-03
6.267755570155179035e-01,1.238562311430936091e+00,2.281842321187945721e-01,5.765062173968149573e-02
7.997798020885352743e-01,2.716660725504569385e-01,-1.510104625014448754e+00,9.476828692725436376e-02
2.775747247857630606e-01,2.992488611307111412e-01,7.977549757370177019e-01,1.124583721005006920e-02
8.872534891110909205e-01,5.509802031715409498e-01,-1.196455765450935127e+00,2.222900680017436681e-02
6.223865480765646829e-01,3.063415015882404724e-01,1.552804259831331413e+00,4.645698241752171942e-02
2.567994945579021859e-01,1.973188785688109181e-01,-1.020121503265279950e-01,4.064036955885486080e-02
3.518191057278766687e-01,1.692606332717756512e+00,-2.199514941709594940e-01,1.234882863954758214e-01
1.188218326118704732e-01,2.685169478033868629e-01,-2.467324260061456442e-01,3.790205406712037206e-01
3.817155074969335038e-01,2.969262229487022342e+00,-1.885393051456676350e-01,3.620619118069833275e-01
7.382187686211526545e-01,2.429208783784187364e+00,-1.012571096583309904e+00,1.466891984799334470e-02
7.996131896045590715e-01,2.551290036813772311e+00,-1.195678935452879621e-01,1.726560141991573261e-03
9.085073783262033187e-01,4.542559802131074242e-01,6.614046743706072373e-01,3.476794580947861757e-02
8.452306232741850778e-01,2.413493325348409435e+00,-2.914305438475859322e-01,2.416848266281790281e-02
7.281275854207620579e-01,1.949469002795742867e+00,8.435252798892971526e-01,7.293309523987490106e-02
5.128366685445054918e-01,1.707303730066729752e+00,-7.358173376181376124e-01,1.522567570181959651e-01
2.931045874068946011e-01,1.037395149229316527e+00,5.353308893380555045e-01,3.400419965134828804e-01
3.234071702518765412e-01,2.432808680986691563e+00,1.285333447741663360e-01,2.930058030820812953e-01
1.473050380222907796e-01,1.674797544523175752e+00,1.509212233656333613e+00,3.988232883026425757e-01
4.480952871950165117e-01,1.968480324086083755e-01,-3.070636486933806530e-01,3.921776059663689695e-02
1.398452527761089859e-01,3.445984307552587556e-01,3.668589746493057246e-01,5.560346368017154983e-01
3.872870533290985740e-01,8.783947153515709871e-01,-6.788948661842504340e-01,4.360552795178871954e-01
7.935907434910833835e-01,1.720733300437762292e+00,-1.231610467617983984e+00,8.373824101899352002e-02
9.961292151158940289e-02,2.025939684635891247e+00,9.821964819814454906e-01,5.605429168283360131e-02
5.099522500787775914e-02,1.203473207107327969e+00,-1.346756065000191738e+00,1.899502359408007657e-02
2.257056233127897604e-01,3.127801721536521473e+00,1.278053698050465092e+00,6.813804540040961921e-01
4.954496038367015576e-01,2.266009528575690268e+00,-1.977903757076384661e-01,2.302610362198397320e-01
4.729823461229954451e-01,1.705725874170618273e+00,-8.909424113317323535e-01,2.811466195498854570e-01
7.454254986040266262e-01,5.731163467977959947e-01,-2.596560463624908444e-02,1.128448200323106665e-01
7.063425948704024071e-01,3.086545287488129397e+00,-5.206834809856748514e-01,8.003228299349651742e-02
5.767686626979031672e-01,4.467885536754667708e-01,7.301853446146744364e-02,2.528457721115962009e-01
3.346759384485417099e-01,2.779736596874079257e+00,-1.338579196655855563e+00,3.002579535594990245e-02
5.775774074785988699e-01,1.478390100572949395e+00,2.746750742628412123e-02,2.197060343443948405e-01
3.113647213942775105e-01,1.711259826836271980e+00,1.384740387183674093e+00,1.266257065954494165e-01
5.669241742604673728e-01,1.689160120849654501e+00,-1.527494951919210697e+00,2.468487122677931467e-02
7.196101294567885942e-01,2.558019440879139239e+00,1.546338537602937713e+00,1.192227021766030237e-01
1.582125626730253587e-01,2.742118251691184394e+00,3.360147491902800709e-01,5.639350866848038546e-01
5.455461148155167361e-01,1.444665309356232274e+00,-2.372685596491697080e-02,2.519352402321748396e-01
8.554153336342861236e-01,2.067386502653361990e+00,-1.234022874950555293e+00,2.969861026172693208e-02
7.654266595000830398e-01,2.596818948322120235e+00,-1.016947804941198186e+00,1.712279310809442512e-01
6.542003178690986021e-01,2.664705193250941573e+00,-1.100011710565818701e+00,2.914290492647454434e-01
7.677749722839164459e-01,2.207783403330468186e+00,-1.147894221666270864e+00,9.928455979899342143e-02
8.006465966456582928e-01,3.612300066154334743e-01,-1.531836605516726291e+00,7.033827922560809132e-02
5.446730795841218109e-01,1.092645149937046423e+00,6.658817523953459716e-01,1.018159815784303035e-02
2.712091171607595164e-01,1.153134309795191381e+00,7.915245079443151699e-01,2.577488328684746088e-02
2.327245602542752922e-01,1.753872960593876762e+00,1.650346479438188352e-01,2.525920034810715253e-01
4.189389744329475307e-01,2.408716086411759161e+00,-5.768874891838577934e-01,4.249667587561620219e-01
5.920862524087455031e-02,2.761257577934432383e+00,-5.206704515515272469e-01,1.328294808796702253e-01
8.168430361845715471e-01,9.660461150158194954e-01,5.390944321927744198e-01,2.450045971227665653e-03
4.884447056280045163e-01,3.742383856843517487e-01,-9.075155517473647571e-01,1.432343233827966800e-01
3.509799820376743873e-01,5.781552962223743819e-01,4.088384174321206821e-01,5.614759660398540575e-01
4.263071254896711459e-01,1.532076348831600043e+00,1.022253873069421282e+00,3.993918160687574548e-01
4.070977964394469351e-01,2.165074340640404937e+00,-8.358976957538444275e-02,4.048977779734039273e-01
5.475928010220585396e-01,1.156331684511421987e+00,-1.561825488705111065e+00,3.125935980669094505e-01
6.334447735891032272e-01,2.528794152065702683e+00,-8.312391377462513553e-02,4.427146124591097021e-02
8.439694521095653101e-01,7.559970809887430754e-01,-1.215791049737257046e+00,9.982079656916065247e-02
4.298083305802575249e-01,1.739197474517922171e+00,1.352791132655327688e+00,1.782099860689626003e-01
3.056166626746619208e-01,1.032700552819563189e+00,-8.401544141901262641e-02,2.016773666791393804e-01
8.260132801719644036e-01,2.281832704875704110e+00,-1.309568589250829973e+00,1.103480376271762653e-01
8.954410259784202353e-01,1.567922017107827859e+00,-4.750612516315171341e-01,5.138921162923792973e-02
8.949914383541083263e-01,1.952701059779786696e-01,-7.586171424486223280e-01,2.284452150707561024e-02
5.657577922699073003e-01,1.129388626411621743e+00,-3.067350788507778869e-01,2.394894636063452653e-01
5.029630272043424943e-01,2.223413886785156057e-01,-7.198357832945398993e-01,3.388419866413617809e-01
2.204058599228772564e-01,2.721499600167833322e+00,5.151890905939326970e-02,6.629208951394893745e-01
7.410005526125677811e-02,1.715646005765914417e+00,-5.199677389808257111e-01,6.088618625095094661e-01
8.806435409230847222e-01,2.770134489930324850e+00,-1.412778394363109813e+00,3.709880677120580561e-02
3.248342464283497377e-01,9.983115201313410569e-01,8.992576711892977803e-01,3.603030603474371985e-02
4.220651843481094678e-01,9.995760780141504931e-01,8.807098157698451946e-01,1.126340428988000797e-01
1.136005456762599619e-01,2.226924307667683678e+00,4.975812555725238617e-01,4.333096256329462825e-01
8.842007682945755009e-01,1.452633620280683768e+00,5.949407191494799907e-01,3.814676854619758473e-02
3.460154443166166827e-01,2.816727296136579906e+00,-1.032516225942613053e+00,2.686341632785907985e-01
8.080444104292553442e-01,2.241432837793933874e+00,8.008156603373017823e-02,1.971185087524696122e-02
6.940275439222173270e-01,2.758091863569859914e+00,6.933513194138667401e-01,1.052370874408247170e-01
2.644766041651010480e-01,1.620167491529696857e+00,2.175005164630371413e-01,1.101872647020269436e-01
8.453721200878997477e-01,3.006918912292479096e+00,6.887319886095584209e-01,5.556276400813908722e-03
5.449635527741675256e-01,8.220729882758458507e-01,-2.852092068429811778e-01,9.428902280448137052e-02
5.277406485118666390e-01,1.527628887968193183e-01,8.256704787460211747e-02,6.278032179135029089e-03
8.483977840004962578e-01,1.704385625352731193e+00,-7.451171824751827710e-01,1.668895620870314289e-02
2.394906334635136247e-01,1.495846043137558645e-01,-1.511919603274265222e+00,4.947051829375576082e-03
5.701446223290755899e-01,1.289845184890573870e+00,8.565727751926076605e-01,2.172630540010889177e-02
4.314120805501214240e-01,6.592300824855377162e-01,2.363153134184504678e-01,4.653749993783684036e-01
3.810781619266303544e-01,4.192342077420601054e-01,-1.871611874805280129e-01,8.441632597307680008e-03
6.601916317706565396e-01,1.565669031788590626e+00,1.451847618993144851e+00,1.820234352744568573e-01
1.253684459804309259e-01,1.499572399295551861e+00,7.727442388885155111e-01,6.191188618384957376e-01
8.274613273021407256e-01,6.374545760122007909e-01,3.578567464882030924e-01,3.273136433222112451e-02
3.722571230983818813e-01,2.349309845739959712e+00,-9.679886832155837340e-01,2.151664675788980130e-01
4.747234549584979924e-01,6.951993198521471129e-01,1.167990983525020177e+00,2.877088248543411275e-01
5.660091249821647130e-01,8.514144784482569062e-01,5.989738456473366890e-01,1.391007332041839240e-01
8.801890799127737308e-01,1.460271441833464579e+00,-3.534189586684695072e-01,3.133297139878077342e-02
1.454753337150921366e-01,8.535096206654801954e-01,-1.394174041732659797e+00,3.291029709394237002e-01
9.170945233925210660e-01,9.498037785234139108e-01,2.079166908325884577e-01,3.041335340180029156e-03
7.008957622479962124e-01,1.930748430199482168e+00,-8.107068649878044209e-01,4.284884193297111565e-02
5.470495221705536926e-01,1.213674582879888941e-01,-1.375028700942592774e+00,1.386798736739058846e-02
8.558874254420696381e-01,2.785315971140573943e-01,-2.068041381932939071e-01,4.703948814483394081e-02
9.313910681095652899e-01,4.317650504370607045e-01,7.016182737514695678e-01,1.970048598953000329e-03
8.795646171098255861e-01,9.448933610205447753e-01,-4.441818491924661716e-01,2.957576720122101488e-02
1.365135379674684846e-01,7.571060674461098650e-01,-6.751067643603094748e-01,5.455684244576375352e-01
6.073034353760217163e-01,2.331253371591070156e+00,5.686157766912338651e-01,3.259147192390604575e-01
6.703405934723960513e-02,1.899883179252515486e+00,9.498660941762979704e-01,8.651631966356453374e-01
3.274942813502442207e-01,1.730870407891307305e-01,-8.811932255779367784e-01,4.259106192256539303e-01
4.630033445591537067e-01,2.403480832393660727e+00,1.026329696865567964e+00,4.779915946650328262e-01
8.221549413904043480e-01,2.245791278347954556e+00,-1.231299242362742019e+00,1.199650964693935729e-01
8.774314760796357859e-01,2.416840556638420345e+00,-7.720461305835391030e-02,7.592258908859839117e-03
4.649413172805855754e-01,1.386057757317442851e+00,2.288142519241501693e-01,1.637099116089251738e-01
2.905662765897542577e-01,3.341667660819624963e-02,-1.772437389747215652e-01,5.095107296965202259e-01
7.345414426953646991e-01,1.548844801531946924e+00,9.214355744184645758e-01,1.276027092890426040e-01
4.023860635991097223e-01,1.402177039600708275e-01,-5.109831819123942243e-01,2.622096223267461612e-02
4.706408344336415195e-01,2.201713028193250654e-01,-1.010585842375889332e+00,4.640846247654344947e-01
6.532262285069663221e-01,1.207523487696060549e+00,1.557324748379980583e+00,4.258144856888779195e-02
6.914682974187110753e-01,5.372079653894670237e-01,9.099485741724302468e-01,1.843033249502847859e-01
3.788206142160709389e-01,1.714197577384682702e+00,1.270627842594180379e+00,5.039065431565287190e-02
1.326647324623446700e-01,2.331351773380895054e+00,2.891623829075335994e-01,1.818976446747389564e-01
5.517043626015789848e-02,2.311639087085080924e+00,-1.135692821920440299e+00,2.908361079729982479e-01
5.119865170143425015e-01,1.300783383360797796e+00,-1.070532328084930596e+00,2.926930998956172036e-01
2.908372220342445025e-01,1.035706847615899262e+00,-5.371878825851045258e-01,3.269729694933034003e-01
4.724850931154461753e-01,6.444506394416602557e-01,6.135947021158761894e-01,2.689462486899920624e-01
1.597521826867076555e-01,1.356373967004480541e+00,-5.283733735178572921e-01,7.557217378140541619e-01
7.965793187267417030e-01,1.982536754107796728e+00,-4.063670251467514927e-01,8.474520313409361627e-02
6.179428788155245655e-01,3.313988887262364624e-01,-1.336260206561591612e+00,2.761650751942164028e-01
