# Hurst index, argmin set length, argmin set center, Hmax - Hmin
6.253480175462389212e-02,9.310438565219985030e-01,1.303978324478957562e+00,8.762998819617708879e-01
7.046194933501395696e-02,3.085272601182798002e+00,-1.170121508636111196e+00,7.130016392114002510e-01
4.944552937281317395e-01,1.949825726059641440e+00,-2.916320912213667960e-01,1.645614933043724748e-01
1.337369182693728953e-01,1.702392060140138774e-01,5.296538915711470619e-01,8.043009200847148765e-01
2.287848605789044587e-01,7.610150366475534334e-01,7.899355593951418175e-01,4.210819969764333370e-01
3.912018934264999692e-01,1.351568555437573149e+00,4.308650748845279654e-01,1.713485044445270389e-01
1.578236196469162689e-01,2.564572897838174992e+00,-4.406243624480097321e-01,7.712405201530750931e-01
2.190863341363798455e-01,3.112852382472333090e-01,1.283052345296909813e+00,5.003880667468159071e-01
4.604609888469967660e-01,6.638356956021539412e-01,-4.063067523135400205e-01,1.173774762492296175e-01
9.601644999549073523e-02,2.768579360226202990e+00,6.871289846725647799e-02,7.863495644552515040e-01
1.142209174232798607e-01,2.628734392664677788e+00,-1.098493513433909330e+00,1.261051456581991914e-01
5.384640930865159519e-02,2.657367296057426831e-01,-1.243989791160624581e+00,7.803725036885866828e-01
1.876978521745073514e-01,3.132823194347384099e+00,-9.027442770515816672e-01,3.401442441828717578e-01
5.464617894554211208e-01,2.836079013039536800e+00,1.147898473658666818e+00,3.156659189722175185e-01
7.446737470436834427e-02,1.171365618045045576e+00,-5.355148600661363556e-01,7.002373982659374496e-01
8.518732688983710055e-02,8.993642313396867927e-01,1.543751740937735706e+00,5.050636417540426137e-01
1.142372879131512836e-01,2.682301803023935616e+00,3.990189144965068380e-01,2.231016544261923418e-01
5.882812467226851139e-01,1.155623367515133282e+00,-1.522606321054248646e+00,2.868252907640288507e-01
3.640068657624054849e-01,2.771393520731805005e+00,1.168150111779548972e-01,4.286853945701162294e-01
4.227970374150885613e-01,3.118002750848453353e+00,1.377131429707687538e-01,3.220760765401619041e-01
8.874894094297053337e-02,4.636823925876316643e-01,1.450712915941791303e+00,5.633342518744808292e-01
1.351920293081495805e-01,9.791676509390481176e-01,5.340870138425505287e-01,5.521127981908305893e-01
1.558266484927943452e-01,2.736175759893255677e+00,7.509998830486663834e-01,2.640168574927664880e-02
7.870120361864328673e-02,1.552121944658661157e+00,9.556878114165994198e-01,5.781135896969398225e-01
1.339520716844209702e-01,1.005168422355364299e+00,-6.339451971461804725e-01,3.227739284421968224e-02
6.745024507010489723e-01,5.153521047887053008e-01,2.749546201926149624e-01,6.797377037447260850e-02
9.707419687505636219e-02,2.328389901342139190e+00,1.055030729274171186e+00,8.411734693700866350e-01
1.222087758917023148e-01,1.056969899659753409e+00,1.115283381402846441e+00,7.687532508848203827e-01
4.301168880678857831e-01,2.366252828954737986e+00,-3.756683201121495674e-01,4.190173258165794112e-01
1.090586629890194503e-01,2.863480708207488235e+00,8.143593933674413421e-01,6.910534789980358195e-01
5.746087951634715890e-02,3.580493408983365100e-01,-5.395132006189606866e-01,4.195909717265228212e-01
3.718120290577369147e-01,6.734384510426565384e-01,-1.537982903625437103e+00,2.423062303677196994e-01
1.047551608172270499e-01,1.027737250192777729e+00,-8.489477648814092170e-02,4.519343813698361023e-01
5.491267045309028427e-01,2.034429504300744540e+00,1.278315795602335214e+00,1.173531901298507929e-01
8.133658178365550662e-02,5.599058032869379531e-01,-1.485925224669658373e+00,7.909317769800552345e-01
3.619787263958680890e-01,6.095554175315003320e-01,-1.188459982843461438e+00,9.183132839464674957e-02
1.129874046552152428e-01,6.386569779848638717e-02,1.406414068793458316e+00,2.533773555578998637e-01
1.468129025945437149e-01,2.758953306770749236e+00,4.214525200613374878e-01,6.165722326916579510e-01
2.100426179600032861e-01,3.035739744858948708e+00,4.229914100187928128e-01,6.613046700060700722e-01
1.271155935171318085e-01,1.003790041906864827e+00,-9.402198209677364860e-01,7.974867953895157235e-01
5.514166547237148164e-01,1.060118623991979980e+00,1.006722371401157723e+00,3.328304963616003365e-01
5.987784082731066604e-02,1.047119606673468262e+00,-1.530217200763305030e+00,8.825243860826471609e-01
3.936949234529381614e-01,6.245606040056372876e-02,8.977697355778015975e-01,1.086970790538892007e-01
8.188651562256368810e-02,1.098571232160563849e+00,6.078790323744496238e-01,4.523962747184542277e-01
2.414604510966815165e-01,2.647601843739889382e+00,9.171578999796552445e-01,5.478372327096574512e-01
2.213879213457520256e-01,2.807231336992959125e+00,-1.071812787240075115e+00,5.756399897559889567e-01
5.317177582659863427e-02,3.555418877469660455e-01,-1.183158250028459424e+00,8.547205731834843778e-01
4.442990570465990552e-01,2.582616293442632660e+00,-1.555047792209073965e+00,7.430594964076114861e-02
7.416829654643011804e-02,2.209643406664972609e+00,1.226360457005261306e+00,7.386077397456015659e-01
5.675725334662655441e-02,2.422170121965017131e+00,1.466030040401015810e+00,8.008740618174026160e-01
4.896393415989903630e-01,1.064563337971847101e+00,1.336743060617523904e+00,4.038361551111542269e-01
4.901315172569545298e-01,1.005869419814677368e+00,6.104949674124731107e-01,4.185508623890660806e-01
4.564540440354343809e-01,1.816052818232622101e+00,9.501189724647742807e-01,3.097959243956360242e-01
8.338501020230966454e-02,7.274336339987281796e-01,-1.391855252534453635e+00,1.858047373724193152e-01
1.223834189542562928e-01,9.411949699095332189e-01,-9.083605152973840413e-01,5.874343234665718727e-01
6.722735485096886787e-02,1.645688628772344897e+00,-7.263611980341141416e-01,8.584881098418356560e-01
2.964661870449198933e-01,8.598600652762753427e-01,1.169457451487671218e+00,6.005192949042477135e-01
6.205770126313403523e-01,9.260911797582049854e-01,-4.594371494490280261e-01,2.646796247367311228e-01
1.061053159032302323e-01,6.537922935787912060e-01,7.986058863040657041e-01,7.719055987947265329e-01
2.919240302041011814e-01,8.080043866074233527e-01,-1.447197479030692957e-01,1.550150761703311675e-02
9.107346126849211188e-02,1.598251822816997292e+00,-3.985437223635431847e-01,7.447079356868867572e-01
4.761867635341198168e-01,4.682561692171349765e-01,-2.482135945952090861e-02,2.827513597886679442e-01
1.987073838241165680e-01,1.948040665692305495e+00,-1.214793389101268772e+00,2.316197931910144447e-01
4.343097045380041044e-01,2.609492183988374236e+00,8.392174115127368772e-01,5.145219968788355969e-02
5.395377897460411631e-01,2.625799480988874723e+00,1.024122010166362173e+00,1.031985254269729424e-01
3.414049294238454824e-01,2.440388024908940245e+00,-5.882637713172882421e-01,5.488978983844372550e-03
2.600261447220376665e-01,1.882112912508487890e+00,3.658872990537606062e-01,5.424973138232151992e-01
7.801127698676763034e-02,1.849998808629262914e+00,-1.443558916249181090e+00,4.979428593526231128e-01
5.178030132435489791e-02,2.972294422056314556e+00,-2.411832277344474473e-01,7.595723734871636657e-01
1.851781813700579260e-01,2.260076369947769059e+00,1.245612047794194766e+00,4.937079470543068727e-01
4.695796434099125394e-01,7.349947498493352160e-01,-1.093451633735217365e-01,4.207546832309883023e-01
6.241332007870530052e-02,1.852702854096239360e+00,-7.117663518257975053e-01,2.418608944958183238e-01
1.252211808152515760e-01,1.886707711081043737e+00,1.391094257139062096e+00,3.829008515069500795e-01
3.409006963115265298e-01,1.954834313191373685e-01,-1.383773235572641980e+00,5.371136321419883730e-01
5.121421752331197647e-02,2.616063968340442969e+00,5.636096168282804797e-01,8.527040660970418573e-01
2.142260141406598373e-01,3.107761704364908617e+00,-6.979620457966828617e-01,3.258712194026706643e-01
8.838238584188104485e-02,1.807516196245883666e+00,-1.425194525128381517e-02,5.597679004447605466e-01
3.823240793139573990e-01,2.590220851557072379e-01,8.472698920614547546e-01,3.187011766884263464e-01
2.548247250340150427e-01,2.813098499732973323e+00,-1.031135607698054901e-01,6.736736580156252874e-01
9.539050834063667050e-02,2.314303278095776406e+00,-7.346448108367313878e-01,7.459525418360937188e-01
2.325083618580144340e-01,2.452961317055057933e+00,-2.070853977381297284e-01,4.639961553577648945e-01
8.883329088377603378e-02,1.835743086097947119e+00,4.367858901752411649e-01,7.995488483120277712e-01
2.936226596527158894e-01,1.075684147565434179e+00,-8.930459888690492898e-01,2.298280690561982365e-02
2.343326253108416468e-01,1.622097496304546915e+00,9.733681756402763341e-01,6.824847073451275614e-01
4.702444163742416916e-01,1.825571077040903045e+00,-8.859006568218903421e-01,1.514855084294047805e-02
3.019579579565224159e-01,5.464395657081810853e-01,1.451921715641953270e+00,5.911869429889369254e-01
3.377468475902786205e-01,7.193762729044832493e-01,-7.128355678052192834e-01,4.874241804928490795e-01
6.953951002971653361e-02,2.843759961953874704e+00,8.589293925880769898e-02,8.779793256458867656e-01
6.733016945163627920e-01,2.093907866491286462e+00,-1.344599283095447628e+00,5.750258675421171528e-02
6.327290599399797433e-01,1.478445789705914226e+00,1.742214948376703543e-01,3.587867614955297935e-02
1.132014384221309428e-01,2.352286334085519126e+00,1.918897413158504595e-01,8.314689428115680236e-01
6.272945523505119025e-01,1.518633299390658387e+00,8.098880206119898340e-01,3.430581569424950850e-02
6.191025467868049859e-01,1.627943937845163891e+00,-7.170129701907994590e-01,2.211119556706078182e-01
8.572105808296349716e-01,2.682219287024113274e+00,-1.348610225374337945e+00,7.386772879828484850e-02
4.042990450151285331e-01,3.035915300182962628e+00,1.372085926404461587e+00,4.685539761174206119e-01
2.638666410406221297e-01,2.322428673931615783e+00,2.976514849776541460e-01,2.917692884040434254e-01
1.078380575331374519e-01,5.505054184910092019e-01,1.283453399974730402e+00,7.700818002782842120e-01
2.140622541261788525e-01,1.940907628178699440e+00,-1.162410924429508441e+00,3.045918773117574085e-01
1.197630637395530745e-01,1.820837956611578434e+00,-1.565544605670750933e+00,8.201955277485041274e-01
1.796203731909274959e-01,7.183034077860959155e-01,7.194719902561478309e-01,7.076793089207358278e-01
5.800406818062042724e-01,3.833812681677362111e-01,-2.678827813368397370e-01,3.177702974320955054e-01
8.355636516620079668e-02,4.439236845463612191e-01,-3.109623233946956500e-01,5.265670740117697202e-01
6.797858688015967488e-02,1.475919353426998759e+00,-7.179980783810729905e-01,3.000792329271599890e-01
2.229683323039434728e-01,2.369310500712701550e+00,-9.942877637318143780e-01,5.558474818990009059e-01
1.930694898864313558e-01,3.128724894097258957e+00,-3.714412826353881147e-01,6.374368252731562601e-01
8.343126591951210980e-02,8.779051307433747287e-01,-6.787310789754189555e-01,8.399195774468825038e-01
1.370016725033042782e-01,1.655455797326789158e-01,-8.284295333662980987e-01,3.321213342277820058e-01
4.795569794705327737e-01,2.801007363198756650e+00,1.133876025444179092e+00,3.752282886699420672e-01
2.497515463526087109e-01,1.351394591322458094e+00,1.068655900392860847e-01,6.649617181787823572e-01
2.071159242900875719e-01,1.417285931931215659e+00,4.862863994712544047e-01,6.307668209006700444e-01
6.647444175326496785e-01,2.795053606833164839e+00,5.476756193087490843e-01,2.559204809485730037e-01
1.754150884394855558e-01,6.817379381794819171e-01,2.442655334706315129e-01,6.395463504751282002e-01
5.302301412265539998e-02,1.580816070114580807e+00,1.269932086197400611e-01,7.642273976625807430e-01
1.773484845704841328e-01,6.638710286413092021e-01,-8.086299615394576534e-01,4.914232731002058374e-01
3.846426993655560067e-01,1.480116328584182295e+00,1.564545515729098613e+00,2.754763400806441997e-01
1.303118002523510621e-01,2.193559162375319893e+00,6.654686455474045914e-01,8.023781009784747287e-01
3.572132548355477777e-01,2.955491309451558912e-01,-4.189471222233647207e-01,5.214150482789954300e-01
2.571478179904413963e-01,2.819902104297980827e+00,3.455598248040558929e-01,2.732890463441328688e-01
6.133224144825897284e-01,1.078122747199850906e+00,-5.627152576644418591e-01,1.069375988847626191e-01
1.984788759347014264e-01,2.315824668573829292e+00,2.903112591011817178e-01,6.750379178517009748e-01
5.926055566018100657e-02,5.082937881567883842e-01,7.798532253556158533e-01,8.305826920739456387e-01
3.466379471426993542e-01,1.926250719120469634e+00,4.545211302117831975e-01,5.083677013932076383e-01
7.148050699508030903e-02,6.365045593429534687e-01,-2.154320999959778993e-01,7.919785294104012552e-01
5.967333109891704845e-01,2.472607840767989451e+00,1.409639978316715503e+00,2.970397059713850707e-01
4.395465934979464473e-01,1.249000091357864939e+00,9.389986574901771910e-01,3.058290530201367430e-01
1.473923278100523204e-01,1.478510518686020792e+00,-2.011453622258655427e-01,2.563723766757129985e-01
2.206506141785437025e-01,2.305068490014851257e+00,-1.806960389015219715e-01,7.013848775147146775e-01
6.165123263233664996e-01,1.787148977273943729e+00,1.358641019633717306e+00,1.326191403238404787e-01
8.587409034278234432e-02,1.360629194135082765e+00,1.665505392636726922e-01,6.143145884870558904e-01
5.245191437800675316e-02,5.673279187530655410e-01,-1.324304184813773766e-03,5.723107526899060549e-01
5.272326209286462007e-01,1.889171266427557949e+00,1.002939060281587302e+00,2.593181261298374007e-01
4.346673963051002065e-01,3.053812243137406846e+00,-1.274899365509031934e+00,3.030344514330177708e-01
2.278562783370548517e-01,8.398072051509212210e-01,-1.060515765553185830e+00,3.206467055737233784e-01
1.511552435416139151e-01,2.944389390147787555e+00,-1.068999304882387813e+00,5.754349777712240988e-01
4.970065870491358617e-01,3.793403983832015491e-01,-7.926295062225212629e-01,4.209767264740930659e-01
5.423157429676616070e-01,2.311152875876682167e+00,1.052144390860048961e+00,1.666536428226094158e-01
7.109989626924148598e-02,2.019318391395243939e-01,-1.411186157634170879e+00,7.073382399402674547e-01
2.333801605330175222e-01,8.853545311237085436e-01,1.486325767289628841e+00,7.138469365952337942e-01
6.879443173866672812e-02,1.306524540357272279e-01,1.297220100682396682e+00,8.552266815202350658e-01
1.277905425043900922e-01,1.966442753155858814e+00,1.826594563171266561e-01,8.129386551093717994e-01
1.136066462145244732e-01,2.427915299639767266e+00,-6.057326402307017243e-01,8.229455933882501295e-01
5.178430759874938505e-02,9.131969367029193485e-01,1.540892633079521845e+00,8.972287584475442390e-01
5.474347609694967254e-01,2.695246211801559433e+00,-2.857189859954760713e-01,2.635452697306575054e-01
6.730567133460580997e-01,1.873360930792614232e+00,5.542842062124738733e-01,2.297713561642544811e-01
4.363272261024412901e-01,2.524915920833838534e+00,-2.084145103505024021e-01,4.477334325716218477e-01
1.602366571739081702e-01,2.617781338128298607e+00,9.709394367210735233e-01,6.989068730651029071e-01
1.370747604107145912e-01,1.213806202746975371e+00,-9.597725429339626357e-01,7.845349923443876161e-01
1.345915167714202831e-01,2.921448557831999526e+00,2.517972497539018306e-01,8.129136933325920022e-01
6.524374516662022339e-02,3.592830100457131692e-01,-1.406419105849790352e+00,1.740757781004696469e-01
5.791826007925653108e-02,1.677637692927303803e+00,9.211454708964463833e-01,8.901121231140700640e-01
6.456201115426702941e-01,2.091436410382235600e+00,8.401246496960013133e-01,1.809266073316873058e-01
8.401117043701621379e-01,1.033994574965504398e+00,5.100172056426286460e-01,3.094586941018828696e-03
3.716041377994331318e-01,1.308183187969215844e+00,1.162621351134192516e+00,2.307564220722869708e-01
1.309079820260586335e-01,3.136845410265101108e+00,1.018801440143962900e+00,5.008788210692580734e-01
8.297886102486962123e-02,1.565805618586877390e+00,7.897543968099345335e-01,8.613796391511688855e-01
1.195346399988525821e-01,8.782414724166061060e-01,5.484311839554983914e-01,2.631343723656507372e-01
5.748284374329072632e-02,1.500468154331777271e+00,-1.712974064728299828e-01,3.334442509430401991e-01
1.429793715950620769e-01,5.066149538494091331e-01,-1.399687223123714297e+00,7.864393587263900365e-01
1.721916082579131868e-01,1.715662169373682655e+00,3.590168321875213397e-01,7.571603483270052948e-01
8.153176973880729705e-02,1.980132433892351607e+00,-1.218675514585775499e+00,6.946275620842892184e-01
7.206442545885728690e-02,5.713323455961383246e-02,1.356342693535567356e+00,6.784713781328933768e-01
